"PART_SEQ";"PART_LEVEL";"PART_ID";"PART_NAME_L";"PART_PARENT_NAME_L";"REMA_CONCENTRATION";"REMA_DATE";"STAT_ID";"STAT_CODE";"STAT_NAME_I";"STAT_NAME_D"
25;2;1382;Ostrya carpinifolia;Corylaceae;0;10.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;11.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;12.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;13.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;14.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;15.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;16.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;17.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;18.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;19.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;20.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;21.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;22.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;23.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;24.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;25.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;26.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;27.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;28.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;29.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;30.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;31.10.2016 00:00:00;69;FI1;Firenze;
25;2;1382;Ostrya carpinifolia;Corylaceae;0;01.11.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;01.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;02.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;03.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;04.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;1,59;05.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;06.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;07.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;08.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,80;09.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;10.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;11.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,80;12.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;13.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;14.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;15.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;16.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;17.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;18.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;19.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;20.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;21.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;22.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;23.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;24.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;25.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;1,20;26.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,80;27.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;28.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;29.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0;30.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;0,40;31.10.2016 00:00:00;69;FI1;Firenze;
26;1;1330;Cupressaceae/Taxaceae;Polline;2,39;01.11.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;01.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;02.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;03.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;04.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;05.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;06.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;07.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;08.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;09.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;10.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;11.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;12.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;13.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;14.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;15.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;16.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;17.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;18.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;19.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;20.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;21.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;22.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;23.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;24.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;25.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;26.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;27.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;28.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;29.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;30.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;31.10.2016 00:00:00;69;FI1;Firenze;
32;2;1386;Castanea sativa;Fagaceae;0;01.11.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;01.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;02.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;03.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;04.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;05.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;06.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;07.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;08.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;09.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;10.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;11.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;12.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;13.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;14.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;15.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;16.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;17.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;18.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;19.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;20.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;21.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;22.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;23.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;24.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;25.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;26.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;27.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;28.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;29.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;30.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;31.10.2016 00:00:00;69;FI1;Firenze;
33;2;1385;Fagus sylvatica;Fagaceae;0;01.11.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;01.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;02.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;03.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;04.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;05.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;06.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;07.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;08.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;09.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;10.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;11.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;12.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;13.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;14.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;15.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;16.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;17.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;18.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;19.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;20.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;21.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;22.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;23.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;24.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;25.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;26.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;27.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;28.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;29.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;30.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;31.10.2016 00:00:00;69;FI1;Firenze;
34;2;1384;Quercus;Fagaceae;0;01.11.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;01.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,80;02.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;03.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,80;04.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,80;05.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;06.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;07.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;08.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;09.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;10.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;11.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;12.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;13.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;14.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;15.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,80;16.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;17.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;18.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;19.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;20.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,80;21.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;1,20;22.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;23.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;24.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;25.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;26.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;27.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;28.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;29.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;30.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0;31.10.2016 00:00:00;69;FI1;Firenze;
36;1;1352;Gramineae;Polline;0,40;01.11.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;01.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;02.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;03.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;04.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;05.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;06.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;07.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;08.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;09.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;10.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;11.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;12.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;13.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;14.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;15.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;16.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;17.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;18.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;19.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;20.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;21.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;22.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;23.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;24.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;25.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;26.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;27.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;28.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;29.10.2016 00:00:00;69;FI1;Firenze;
47;2;1393;Altri;Oleaceae;0;30.10.2016 00:00:00;69;FI1;Firenze;
